congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
116,House,763,2020-02-12,2,64,192,224,0.003,0.24,-0.407,-0.676,-15.419,HR2546,Failed,,On Agreeing to the Amendment,
116,House,764,2020-02-12,2,65,187,229,-0.029,0.616,-0.316,-0.416,-21.921,HR2546,Failed,,On Agreeing to the Amendment,
116,House,765,2020-02-12,2,66,414,1,0.0,0.0,0.0,0.0,0.0,HR2546,Agreed to,,On Agreeing to the Amendment,
116,House,766,2020-02-12,2,67,182,230,0.11,0.23,-0.573,-1.026,-8.123,HR2546,Failed,,On Agreeing to the Amendment,
116,House,767,2020-02-12,2,68,199,215,-0.034,0.098,-0.268,-0.385,-36.129,HR2546,Failed,Protecting America’s Wilderness Act,On Motion to Recommit with Instructions,
116,House,768,2020-02-12,2,69,231,183,0.021,0.627,0.622,0.893,-11.14,HR2546,Passed,Protecting America’s Wilderness Act,On Passage,
116,House,769,2020-02-13,2,70,232,183,0.069,0.998,0.388,0.183,-16.383,HJRES79,Passed,Removing the deadline for the ratification of the equal rights amendment,On Passage,
116,House,770,2020-02-26,2,71,410,4,0.0,0.0,0.0,0.0,0.0,HR35,Passed,Emmett Till Antilynching Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,771,2020-02-26,2,72,412,0,0.0,0.0,0.0,0.0,0.0,HR4852,Passed,GIVE Act,On Motion to Suspend the Rules and Pass,
116,House,772,2020-02-26,2,73,402,10,0.0,0.0,0.0,0.0,0.0,HR2490,Passed,"To amend the National Trails System Act to direct the Secretary of the Interior to conduct a study on the feasibility of designating the Chief Standing Bear National Historic Trail, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",
116,House,773,2020-02-27,2,74,224,189,0.037,0.03,0.71,-0.224,-0.321,HRES866,Passed,"Providing for consideration of the bill (H.R. 2339) to amend the Federal Food, Drug, and Cosmetic Act with respect to the sale and marketing of tobacco products, and for other purposes",On Ordering the Previous Question,
116,House,774,2020-02-27,2,75,210,200,-0.238,-0.54,0.628,-0.762,-24.884,HRES866,Passed,"Providing for consideration of the bill (H.R. 2339) to amend the Federal Food, Drug, and Cosmetic Act with respect to the sale and marketing of tobacco products, and for other purposes",On Agreeing to the Resolution,
116,House,775,2020-02-28,2,76,407,0,0.0,0.0,0.0,0.0,0.0,HR2819,Passed,Gold Star Mothers Families National Monument Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,776,2020-02-28,2,77,187,220,-0.039,0.055,-0.65,-0.394,-8.813,HR2339,Failed,Reversing the Youth Tobacco Epidemic Act of 2019,On Motion to Recommit with Instructions,
116,House,777,2020-02-28,2,78,213,195,0.452,-0.892,0.324,0.716,-59.633,HR2339,Passed,Reversing the Youth Tobacco Epidemic Act of 2019,On Passage,
116,House,778,2020-03-02,2,79,355,0,0.0,0.0,0.0,0.0,0.0,HR5003,Passed,Fair Debt Collection Practices for Servicemembers Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,779,2020-03-02,2,80,356,0,0.0,0.0,0.0,0.0,0.0,HR5932,Passed,Ensuring Chinese Debt Transparency Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,780,2020-03-03,2,81,378,7,0.0,0.0,0.0,0.0,0.0,HRES387,Passed,Condemning continued violence against civilians by armed groups in the Central African Republic and supporting efforts to achieve a lasting political solution to the conflict,"On Motion to Suspend the Rules and Agree, as Amended",
116,House,781,2020-03-03,2,82,374,16,0.504,-0.605,0.381,-1.497,-20.171,HR4508,Passed,Malala Yousafzai Scholarship Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,782,2020-03-04,2,83,219,194,0.037,0.032,0.71,-0.222,-0.321,HRES877,Passed,"Providing for consideration of the bill (H.R. 1140) the Rights for Transportation Security Officers Act, and for other purposes; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions",On Ordering the Previous Question,
116,House,783,2020-03-04,2,84,220,192,0.037,0.032,0.71,-0.222,-0.321,HRES877,Passed,"Providing for consideration of the bill (H.R. 1140) the Rights for Transportation Security Officers Act, and for other purposes; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions",On Agreeing to the Resolution,
116,House,784,2020-03-04,2,85,415,0,0.0,0.0,0.0,0.0,0.0,S1678,Passed,TAIPEI Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,785,2020-03-04,2,86,415,2,0.0,0.0,0.0,0.0,0.0,HR6074,Passed,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020",On Motion to Suspend the Rules and Pass,
116,House,786,2020-03-05,2,87,394,1,0.0,0.0,0.0,0.0,0.0,HR1140,Agreed to,,On Agreeing to the Amendment,
116,House,787,2020-03-05,2,88,398,0,0.0,0.0,0.0,0.0,0.0,HR1140,Agreed to,,On Agreeing to the Amendment,
116,House,788,2020-03-05,2,89,227,175,-0.123,-0.091,-0.331,-0.734,-55.953,HR1140,Passed,Rights for Transportation Security Officers Act,On Motion to Recommit with Instructions,
116,House,789,2020-03-05,2,90,230,171,0.162,0.907,0.717,0.476,-24.348,HR1140,Passed,Rights for Transportation Security Officers Act,On Passage,
116,House,790,2020-03-09,2,91,391,0,0.0,0.0,0.0,0.0,0.0,HRES410,Passed,Encouraging reunions of divided Korean-American families,"On Motion to Suspend the Rules and Agree, As Amended",
116,House,791,2020-03-09,2,92,391,0,0.0,0.0,0.0,0.0,0.0,HR1771,Passed,Divided Families Reunification Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,792,2020-03-10,2,93,395,13,0.432,-0.753,0.52,-2.25,-24.616,HRES756,Passed,Implementing the recommendations adopted by the Select Committee on the Modernization of Congress,"On Motion to Suspend the Rules and Agree, As Amended",
116,House,793,2020-03-10,2,94,212,185,-0.524,0.785,0.127,0.468,-184.6,,Passed,,On Approving the Journal,
116,House,794,2020-03-11,2,95,226,186,0.038,0.026,0.71,-0.221,-0.319,HRES891,Passed,"Providing for consideration of S.J. Res. 68, to direct the removal of US Armed Forces from hostilities against the Islamic Republic of Iran; the Senate amendment to H.R. 2486, the FUTURE Act; and H.R. 6172, the USA FREEDOM Reauthorization Act of 2020; and for other purposes",On Ordering the Previous Question,
116,House,795,2020-03-11,2,96,223,188,-0.104,-0.412,0.696,-0.417,-6.545,HRES891,Passed,"Providing for consideration of S.J. Res. 68, to direct the removal of US Armed Forces from hostilities against the Islamic Republic of Iran; the Senate amendment to H.R. 2486, the FUTURE Act; and H.R. 6172, the USA FREEDOM Reauthorization Act of 2020; and for other purposes",On Agreeing to the Resolution,
116,House,796,2020-03-11,2,97,412,0,0.0,0.0,0.0,0.0,0.0,S760,Passed,Support for Veterans in Effective Apprenticeships Act of 2019,On Motion to Suspend the Rules and Pass,
116,House,797,2020-03-11,2,98,278,136,-0.185,-0.169,-0.001,-0.82,-192.439,HR6172,Passed,USA FREEDOM Reauthorization Act,On Passage,
116,House,798,2020-03-11,2,99,35,376,0.346,-0.674,-0.145,0.566,-66.964,HR6172,Failed,USA FREEDOM Reauthorization Act,On Agreeing to the Buck of Colorado Amendment to the Title,
116,House,799,2020-03-11,2,100,198,212,-0.203,0.504,-0.601,-0.968,-24.286,SJRES68,Failed,To direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress,On Motion to Commit with Instructions,
116,House,800,2020-03-11,2,101,227,186,-0.274,0.962,0.452,0.869,-34.372,SJRES68,Passed,To direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress,On Passage,
116,House,801,2020-03-14,2,102,363,40,0.657,0.109,0.327,-0.279,-55.585,HR6201,Passed,Families First Coronavirus Response Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,802,2020-04-23,2,103,212,182,0.043,0.025,0.71,-0.227,-0.315,HRES938,Passed,Providing for the adoption of the resolution (H.Res. 935) establishing a Select Subcommittee on the Coronavirus Crisis as a select investigative subcommittee of the Committee on Oversight and Reform,On Agreeing to the Resolution,
116,House,803,2020-04-23,2,104,388,5,0.0,0.0,0.0,0.0,0.0,HR266,Passed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes",On Motion to Suspend the Rules and Concur in the Senate Amendment,
116,House,804,2020-05-15,2,105,219,182,0.042,0.023,0.71,-0.226,-0.311,HRES967,Passed,"Providing for consideration of H. Res. 965; providing for consideration of the bill (H.R. 6800) making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes; providing for proceedings during the period from May 19, 2020, through July 21, 2020; and for other purposes",On Ordering the Previous Question,
116,House,805,2020-05-15,2,106,207,199,0.114,0.993,0.304,-0.286,-45.627,HRES967,Passed,"Providing for consideration of H. Res. 965; providing for consideration of the bill (H.R. 6800) making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes; providing for proceedings during the period from May 19, 2020, through July 21, 2020; and for other purposes",On Agreeing to the Resolution,
116,House,806,2020-05-15,2,107,217,189,0.029,-0.893,0.411,0.083,-15.24,HRES965,Passed,"Authorizing remote voting by proxy in the House of Representatives and providing for official remote committee proceedings during a public health emergency due to a novel coronavirus, and for other purposes",On Agreeing to the Resolution,
116,House,807,2020-05-15,2,108,198,209,0.008,-0.092,-0.538,-1.085,-22.807,HR6800,Failed,HEROES Act,On Motion to Recommit with Instructions,
116,House,808,2020-05-15,2,109,208,199,0.139,-0.576,0.291,0.412,-38.62,HR6800,Passed,HEROES Act,On Passage,
116,House,809,2020-05-27,2,110,413,1,0.0,0.0,0.0,0.0,0.0,S3744,Passed,Uyghur Human Rights Policy Act,On Motion to Suspend the Rules and Pass,
116,House,810,2020-05-27,2,111,232,182,0.044,0.05,0.712,-0.205,-0.316,HRES981,Passed,"Providing for consideration of the Senate amendments to the bill (H.R. 6172) to amend the Foreign Intelligence Surveillance Act of 1978 to prohibit the production of certain business records, and for other purposes",On Ordering the Previous Question,
116,House,811,2020-05-27,2,112,228,189,0.08,0.997,0.361,-0.201,-23.84,HRES981,Passed,"Providing for consideration of the Senate amendments to the bill (H.R. 6172) to amend the Foreign Intelligence Surveillance Act of 1978 to prohibit the production of certain business records, and for other purposes",On Agreeing to the Resolution,
116,House,812,2020-05-28,2,113,269,147,-0.056,0.998,0.531,1.247,-67.519,HR6782,Failed,TRUTH Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,813,2020-05-28,2,114,417,1,0.0,0.0,0.0,0.0,0.0,HR7010,Passed,Paycheck Protection Program Flexibility Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,814,2020-05-28,2,115,284,122,0.193,-0.237,0.1,-0.384,-155.533,HR6172,Passed,USA FREEDOM Reauthorization Act,On Motion to Disagree to the Senate Amendments and Request a Conference,
116,House,815,2020-06-25,2,116,231,176,0.045,0.043,0.711,-0.211,-0.312,HRES1017,Passed,"Providing for consideration of the bill (H.R. 51), the bill (H.R. 1425), the bill (H.R. 5332), the bill (H.R. 7120), the bill (H.R. 7301), the joint resolution (H.J. Res. 90), and for other purposes",On Ordering the Previous Question,
116,House,816,2020-06-25,2,117,230,180,-0.008,0.145,0.717,0.042,-2.214,HRES1017,Passed,"Providing for consideration of the bill (H.R. 51), the bill (H.R. 1425), the bill (H.R. 5332), the bill (H.R. 7120), the bill (H.R. 7301), the joint resolution (H.J. Res. 90), and for other purposes",On Agreeing to the Resolution,
116,House,817,2020-06-25,2,118,180,236,-0.166,0.986,-0.543,-0.842,-16.215,HR7120,Failed,George Floyd Justice in Policing Act,On Motion to Recommit with Instructions,
116,House,818,2020-06-25,2,119,236,181,0.067,0.998,0.536,0.225,-9.465,HR7120,Passed,George Floyd Justice in Policing Act,On Passage,
116,House,819,2020-06-26,2,120,238,173,0.204,0.01,0.699,0.339,-8.562,HJRES76,Failed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”","Passage, Objections of the President Not Withstanding",
116,House,820,2020-06-26,2,121,182,227,-0.293,0.898,-0.55,-1.048,-24.105,HR51,Failed,"Washington, D.C. Admission Act",On Motion to Recommit with Instructions,
116,House,821,2020-06-26,2,122,232,180,0.034,-0.043,0.687,0.482,-3.115,HR51,Passed,"Washington, D.C. Admission Act",On Passage,
116,House,822,2020-06-29,2,123,187,223,-0.206,0.746,-0.648,-0.794,-18.125,HR1425,Failed,State Health Care Premium Reduction Act,On Motion to Recommit with Instructions,
116,House,823,2020-06-29,2,124,234,179,0.091,0.051,0.637,0.81,-5.987,HR1425,Passed,State Health Care Premium Reduction Act,On Passage,
116,House,824,2020-06-29,2,125,184,228,0.111,-0.994,-0.797,-0.457,-12.661,HR5332,Failed,Protecting Your Credit Score Act,On Motion to Recommit with Instructions,
116,House,825,2020-06-29,2,126,234,179,-0.064,0.769,0.855,1.106,-12.567,HR5332,Passed,Protecting Your Credit Score Act,On Passage,
116,House,826,2020-06-29,2,127,191,219,0.009,-0.034,-0.523,-1.168,-23.408,HR7301,Failed,Emergency Housing Protections and Relief Act,On Motion to Recommit with Instructions,
116,House,827,2020-06-29,2,128,232,180,-0.023,-0.098,0.93,-0.371,-5.079,HR7301,Passed,Emergency Housing Protections and Relief Act,On Passage,
116,House,828,2020-06-29,2,129,230,179,0.045,0.031,0.711,-0.218,-0.285,HJRES90,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of the Comptroller of the Currency relating to “Community Reinvestment Act Regulations”",On Passage,
116,House,829,2020-06-30,2,130,230,180,0.044,0.036,0.711,-0.217,-0.314,HRES1028,Passed,"Providing for consideration of the bill (H.R. 2) to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.",On Ordering the Previous Question,
116,House,830,2020-06-30,2,131,222,183,-0.066,0.148,0.709,0.264,-8.73,HRES1028,Passed,"Providing for consideration of the bill (H.R. 2) to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.",On Agreeing to the Resolution,
116,House,831,2020-06-30,2,132,229,189,-0.059,0.611,0.335,0.264,-16.99,HR2,Agreed to,,On Agreeing to the Amendment,
116,House,832,2020-06-30,2,133,234,178,0.155,-0.023,0.686,0.468,-3.617,HR2,Agreed to,,On Agreeing to the Amendment,
116,House,833,2020-07-01,2,134,179,241,0.241,-0.971,-0.59,-0.065,-22.675,HR2,Failed,,On Agreeing to the Amendment,
116,House,834,2020-07-01,2,135,147,274,0.32,0.947,-0.429,-0.139,-58.277,HR2,Failed,,On Agreeing to the Amendment,
116,House,835,2020-07-01,2,136,240,181,-0.024,0.949,0.596,0.79,-17.611,HR2,Agreed to,,On Agreeing to the Amendment,
116,House,836,2020-07-01,2,137,224,193,-0.077,-0.07,-0.462,-1.32,-44.043,HR2,Passed,INVEST in America Act,On Motion to Recommit with Instructions,
116,House,837,2020-07-01,2,138,233,188,0.037,0.227,0.611,0.928,-8.375,HR2,Passed,INVEST in America Act,On Passage,
116,House,838,2020-07-20,2,139,220,162,0.043,0.009,0.71,-0.232,-0.286,HRES1053,Passed,Providing for consideration of the bill H.R. 6395- William M. (Mac) Thornberry National Defense Authorization Act for FY 2021; H.R. 7027- Child Care Is Essential Act; H.R. 7327- Child Care for Economic Recovery Act and consideration of Senate Adts to H.R. 1957,On Ordering the Previous Question,
116,House,839,2020-07-20,2,140,224,166,0.096,0.087,0.705,0.311,-2.863,HRES1053,Passed,Providing for consideration of the bill H.R. 6395- William M. (Mac) Thornberry National Defense Authorization Act for FY 2021; H.R. 7027- Child Care Is Essential Act; H.R. 7327- Child Care for Economic Recovery Act and consideration of Senate Adts to H.R. 1957,On Agreeing to the Resolution,
116,House,840,2020-07-20,2,141,215,190,-0.308,0.95,0.627,0.922,-27.488,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,841,2020-07-20,2,142,227,179,0.14,-0.151,0.579,1.016,-9.449,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,842,2020-07-20,2,143,336,71,-0.183,-0.892,0.231,-1.11,-87.182,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,843,2020-07-21,2,144,129,284,-0.589,0.679,0.6,1.269,-89.798,HR6395,Failed,,On Agreeing to the Amendment,
116,House,844,2020-07-21,2,145,173,241,-0.318,0.346,0.257,0.418,-92.194,HR6395,Failed,,On Agreeing to the Amendment,
116,House,845,2020-07-21,2,146,234,179,-0.079,0.997,0.542,0.702,-12.353,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,846,2020-07-21,2,147,234,181,0.109,0.282,0.653,0.698,-5.82,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,847,2020-07-21,2,148,93,324,-0.462,0.065,0.528,1.441,-78.895,HR6395,Failed,,On Agreeing to the Amendment,
116,House,848,2020-07-21,2,149,217,198,-0.304,0.953,0.685,0.98,-29.681,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,849,2020-07-21,2,150,232,184,-0.049,0.999,0.268,0.175,-38.757,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,850,2020-07-21,2,151,201,219,0.074,-0.117,-0.29,-0.694,-39.312,HR6395,Failed,William M. (Mac) Thornberry National Defense Authorization Act,On Motion to Recommit with Instructions,
116,House,851,2020-07-21,2,152,295,125,0.815,0.579,0.193,-0.592,-178.277,HR6395,Passed,William M. (Mac) Thornberry National Defense Authorization Act,On Passage,
116,House,852,2020-07-22,2,153,233,183,0.134,-0.028,0.776,-0.26,-6.27,HR2486,Passed,FUTURE Act,On Concurring in the Senate Amdt with Amdt Specified in Section 4(a) of H. Res. 891,
116,House,853,2020-07-22,2,154,231,184,0.004,0.501,0.672,0.588,-3.354,HR2486,Passed,FUTURE Act,On Concurring in the Senate Amdt with Amdt Specified in Section 4(b) of H. Res. 891,
116,House,854,2020-07-22,2,155,310,107,0.428,-0.904,0.213,-0.047,-114.072,HR1957,Passed,Great American Outdoors Act,On Motion to Concur in the Senate Amendments,
116,House,855,2020-07-22,2,156,305,113,0.433,0.229,0.277,0.191,-85.743,HR7573,Passed,"To direct the Architect of the U.S. Capitol to replace the bust of Roger Brooke Taney with a bust of Thurgood Marshall, to remove certain statues from areas of the Capitol which are accessible to the public, to remove all statues of individuals who voluntarily served Confederate States of America displayed in Capitol.","On Motion to Suspend the Rules and Pass, as Amended",
116,House,856,2020-07-23,2,157,230,189,0.041,0.022,0.71,-0.232,-0.316,HRES1060,Passed,"Providing for consideration of the bill (H.R. 7608) making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",On Ordering the Previous Question,
116,House,857,2020-07-23,2,158,230,188,0.041,0.022,0.71,-0.232,-0.316,HRES1060,Passed,"Providing for consideration of the bill (H.R. 7608) making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",On Agreeing to the Resolution,
116,House,858,2020-07-23,2,159,88,329,0.46,0.888,-0.265,-0.104,-101.651,HR7608,Failed,,On Agreeing to the Amendment,
116,House,859,2020-07-23,2,160,223,194,-0.099,0.362,0.586,1.295,-23.384,HR7608,Agreed to,,On Agreeing to the Amendment,
116,House,860,2020-07-23,2,161,187,230,0.266,-0.739,-0.365,-0.46,-21.309,HR7608,Failed,,On Agreeing to the Amendment,
116,House,861,2020-07-24,2,162,117,292,0.379,0.925,-0.4,-0.128,-72.699,HR7608,Failed,,On Agreeing to the Amendment,
116,House,862,2020-07-24,2,163,233,176,0.304,-0.875,0.346,0.338,-27.667,HR7608,Agreed to,,On Agreeing to the Amendment,
116,House,863,2020-07-24,2,164,155,256,0.361,-0.263,-0.277,-0.331,-52.088,HR7608,Failed,,On Agreeing to the Amendment,
116,House,864,2020-07-24,2,165,183,228,-0.069,0.409,-0.723,-0.928,-11.769,HR7608,Failed,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",On Motion to Recommit with Instructions,
116,House,865,2020-07-24,2,166,224,189,-0.212,-0.677,0.663,-0.671,-16.187,HR7608,Passed,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",On Passage,
116,House,866,2020-07-27,2,167,368,1,0.0,0.0,0.0,0.0,0.0,S2163,Passed,Commission on the Social Status of Black Men and Boys Act,On Motion to Suspend the Rules and Pass,
116,House,867,2020-07-29,2,168,230,181,0.041,0.017,0.71,-0.223,-0.317,HRES1067,Passed,"Providing for consideration of the bill (H.R. 7617) making appropriations for the Department of Defense for the fiscal year ending September 30, 2021, and for other purposes",On Ordering the Previous Question,
116,House,868,2020-07-29,2,169,229,182,-0.02,-0.724,0.92,-0.009,-8.15,HRES1067,Passed,"Providing for consideration of the bill (H.R. 7617) making appropriations for the Department of Defense for the fiscal year ending September 30, 2021, and for other purposes",On Agreeing to the Resolution,
116,House,869,2020-07-29,2,170,195,212,-0.131,0.103,-0.635,-0.778,-24.32,HR7027,Failed,"Making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Recommit with Instructions,
116,House,870,2020-07-29,2,171,249,163,0.258,0.151,0.348,0.264,-35.452,HR7027,Passed,"Making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30, 2020, and for other purposes",On Passage,
116,House,871,2020-07-29,2,172,250,161,0.205,0.675,0.697,0.587,-31.581,HR7327,Passed,Child Care for Economic Recovery Act,On Passage,
116,House,872,2020-07-30,2,173,126,292,-0.129,-0.555,0.301,0.653,-96.216,HR7617,Failed,,On Agreeing to the Amendment,
116,House,873,2020-07-30,2,174,254,163,-0.173,0.985,0.193,0.386,-98.073,HR7617,Agreed to,,On Agreeing to the Amendment,
116,House,874,2020-07-30,2,175,234,181,0.201,0.097,0.717,-0.038,-11.279,HR7617,Agreed to,,On Agreeing to the Amendment,
116,House,875,2020-07-31,2,176,123,292,0.402,0.916,-0.464,-0.106,-68.358,HR7617,Failed,,On Agreeing to the Amendment,
116,House,876,2020-07-31,2,177,197,219,-0.125,0.31,-0.565,-1.056,-18.497,HR7617,Failed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2021, and for other purposes",On Motion to Recommit with Instructions,
116,House,877,2020-07-31,2,178,217,197,0.114,0.993,0.341,-0.316,-37.606,HR7617,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2021, and for other purposes",On Passage,
116,House,878,2020-08-22,2,179,230,171,0.041,0.014,0.71,-0.225,-0.314,HRES1092,Passed,"Providing for consideration of the bill (H.R. 8015) to maintain prompt and reliable postal services during the COVID-19 health emergency, and for other purposes.",On Ordering the Previous Question,
116,House,879,2020-08-22,2,180,230,171,0.041,0.009,0.71,-0.23,-0.31,HRES1092,Passed,"Providing for consideration of the bill (H.R. 8015) to maintain prompt and reliable postal services during the COVID-19 health emergency, and for other purposes.",On Agreeing to the Resolution,
116,House,880,2020-08-22,2,181,182,223,-0.142,0.479,-0.616,-0.884,-14.505,HR8015,Failed,Delivering for America Act,On Motion to Recommit with Instructions,
116,House,881,2020-08-22,2,182,257,150,0.27,0.853,0.625,0.279,-36.482,HR8015,Passed,Delivering for America Act,On Passage,
116,House,882,2020-09-14,2,183,402,1,0.0,0.0,0.0,0.0,0.0,HR4894,Passed,Congressional Budget Justification Transparency Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,883,2020-09-14,2,184,403,2,0.0,0.0,0.0,0.0,0.0,S2193,Passed,CHARGE Act,On Motion to Suspend the Rules and Pass,
116,House,884,2020-09-15,2,185,219,170,-0.003,0.02,0.719,0.192,-3.1,HRES1107,Passed,Providing for consideration of the Equity and Inclusion Enforcement Act (H.R. 2574); providing for consideration of the Strength in Diversity Act (H.R. 2639); providing for consideration of the Pregnant Workers Fairness Act (H.R. 2694); providing for consideration of H. Res. 908; and for other purposes,On Ordering the Previous Question,
116,House,885,2020-09-15,2,186,216,157,0.044,0.031,0.712,-0.2,-0.252,HRES1107,Passed,Providing for consideration of the Equity and Inclusion Enforcement Act (H.R. 2574); providing for consideration of the Strength in Diversity Act (H.R. 2639); providing for consideration of the Pregnant Workers Fairness Act (H.R. 2694); providing for consideration of H. Res. 908; and for other purposes,On Agreeing to the Resolution,
116,House,886,2020-09-15,2,187,171,243,-0.215,0.977,-0.411,-0.929,-45.876,HR2639,Failed,,On Agreeing to the Amendment,
116,House,887,2020-09-15,2,188,379,34,-0.045,-0.999,0.468,-2.635,-69.035,HR2639,Agreed to,,On Agreeing to the Amendment,
116,House,888,2020-09-15,2,189,248,167,0.166,0.759,0.316,0.262,-45.916,HR2639,Passed,Strength in Diversity Act,On Passage,
116,House,889,2020-09-16,2,190,387,33,0.233,-0.96,0.418,-1.285,-41.193,HR7909,Passed,Ensuring Children and Child Care Workers Are Safe Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,890,2020-09-16,2,191,255,164,-0.092,-0.353,-0.179,-0.35,-115.043,HR2574,Passed,Equity and Inclusion Enforcement Act,On Motion to Recommit with Instructions,
116,House,891,2020-09-16,2,192,232,188,0.014,1.0,0.678,0.512,-8.403,HR2574,Passed,Equity and Inclusion Enforcement Act,On Passage,
116,House,892,2020-09-17,2,193,243,164,0.069,0.998,0.349,0.325,-36.54,HRES908,Passed,Condemning all forms of anti-Asian sentiment as related to COVID-19,On Agreeing to the Resolution,
116,House,893,2020-09-17,2,194,177,226,-0.011,0.823,-0.295,-0.093,-20.515,HR2694,Failed,Pregnant Workers Fairness Act,On Motion to Recommit with Instructions,
116,House,894,2020-09-17,2,195,329,73,0.395,0.88,0.284,0.295,-89.677,HR2694,Passed,Pregnant Workers Fairness Act,On Passage,
116,House,895,2020-09-22,2,196,406,3,0.0,0.0,0.0,0.0,0.0,HR6210,Passed,Uyghur Forced Labor Prevention Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,896,2020-09-22,2,197,414,0,0.0,0.0,0.0,0.0,0.0,HR5664,Passed,Leveraging Information on Foreign Traffickers Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,897,2020-09-22,2,198,359,57,0.199,-0.868,0.252,-0.707,-70.009,HR8337,Passed,"Continuing Appropriations Act, 2021",On Motion to Suspend the Rules and Pass,
116,House,898,2020-09-23,2,199,231,190,0.042,0.023,0.71,-0.221,-0.317,HRES1129,Passed,"Providing for consideration of the Expanding Access to Sustainable Energy Act (H.R. 4447); providing for consideration of the Uyghur Forced Labor Disclosure Act (H.R. 6270); and providing for consideration of the Continuing Appropriations Act, 2021 and Other Extensions Act (H.R. 8319)",On Ordering the Previous Question,
116,House,899,2020-09-23,2,200,229,187,0.041,0.017,0.711,-0.216,-0.313,HRES1129,Passed,"Providing for consideration of the Expanding Access to Sustainable Energy Act (H.R. 4447); providing for consideration of the Uyghur Forced Labor Disclosure Act (H.R. 6270); and providing for consideration of the Continuing Appropriations Act, 2021 and Other Extensions Act (H.R. 8319)",On Agreeing to the Resolution,
116,House,900,2020-09-23,2,201,410,5,0.0,0.0,0.0,0.0,0.0,HR451,Passed,Don’t Break Up the T-Band Act of 2020,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,901,2020-09-24,2,202,235,172,0.23,-0.973,0.427,0.206,-17.322,HR4447,Agreed to,,On Agreeing to the Amendment,
116,House,902,2020-09-24,2,203,235,173,0.117,0.27,0.66,0.67,-6.347,HR4447,Agreed to,,On Agreeing to the Amendment,
116,House,903,2020-09-24,2,204,273,132,0.245,0.969,0.398,0.32,-62.792,HR4447,Agreed to,,On Agreeing to the Amendment,
116,House,904,2020-09-24,2,205,193,214,0.004,-0.137,-0.441,-0.925,-31.44,HR4447,Failed,Expanding Access to Sustainable Energy Act,On Motion to Recommit with Instructions,
